"Client_ID","rf_pred"
"A22991","0"
"A22992","0"
"A22993","0"
"A22994","0"
"A22996","0"
"A22997","0"
"A22999","0"
"A23000","0"
"A23001","1"
"A23002","0"
"A23003","0"
"A23006","1"
"A23008","0"
"A23010","1"
"A23011","1"
"A23012","0"
"A23014","0"
"A23015","0"
"A23016","0"
"A23017","0"
"A23019","0"
"A23021","0"
"A23022","0"
"A23023","0"
"A23024","1"
"A23025","0"
"A23027","0"
"A23028","0"
"A23029","0"
"A23030","0"
"A23031","1"
"A23032","1"
"A23033","0"
"A23035","0"
"A23036","0"
"A23037","0"
"A23038","0"
"A23039","0"
"A23040","1"
"A23041","0"
"A23043","0"
"A23044","1"
"A23046","0"
"A23047","0"
"A23048","0"
"A23049","0"
"A23050","1"
"A23052","0"
"A23053","1"
"A23054","0"
"A23055","0"
"A23056","0"
"A23057","1"
"A23059","0"
"A23061","0"
"A23062","0"
"A23063","0"
"A23064","0"
"A23065","0"
"A23066","1"
"A23067","0"
"A23068","0"
"A23069","0"
"A23070","0"
"A23071","1"
"A23072","0"
"A23073","0"
"A23076","0"
"A23078","0"
"A23079","0"
"A23080","0"
"A23081","0"
"A23082","0"
"A23083","1"
"A23084","0"
"A23087","0"
"A23088","1"
"A23089","1"
"A23090","0"
"A23091","1"
"A23092","0"
"A23094","1"
"A23096","0"
"A23097","0"
"A23098","0"
"A23099","0"
"A23100","1"
"A23101","0"
"A23102","0"
"A23103","0"
"A23104","1"
"A23105","0"
"A23106","0"
"A23107","0"
"A23108","0"
"A23109","0"
"A23110","0"
"A23111","0"
"A23112","1"
"A23113","0"
"A23115","0"
"A23116","0"
"A23117","0"
"A23118","0"
"A23119","1"
"A23121","0"
"A23122","0"
"A23123","0"
"A23126","0"
"A23127","0"
"A23128","0"
"A23129","0"
"A23130","0"
"A23131","0"
"A23132","0"
"A23133","0"
"A23134","1"
"A23135","0"
"A23136","0"
"A23137","0"
"A23138","1"
"A23139","0"
"A23140","0"
"A23141","0"
"A23142","1"
"A23143","0"
"A23144","0"
"A23145","0"
"A23146","0"
"A23147","0"
"A23149","1"
"A23150","0"
"A23154","0"
"A23155","1"
"A23156","0"
"A23157","1"
"A23159","0"
"A23161","0"
"A23162","0"
"A23165","1"
"A23166","0"
"A23167","1"
"A23168","0"
"A23170","1"
"A23171","0"
"A23172","0"
"A23173","0"
"A23174","0"
"A23175","0"
"A23176","0"
"A23177","0"
"A23178","0"
"A23179","0"
"A23181","0"
"A23182","0"
"A23183","0"
"A23184","0"
"A23185","0"
"A23186","0"
"A23187","1"
"A23189","0"
"A23190","0"
"A23191","0"
"A23192","0"
"A23194","0"
"A23197","0"
"A23198","0"
"A23199","0"
"A23200","0"
"A23201","0"
"A23202","0"
"A23203","0"
"A23204","0"
"A23205","0"
"A23206","1"
"A23207","0"
"A23210","0"
"A23211","0"
"A23212","0"
"A23214","1"
"A23216","1"
"A23218","0"
"A23219","0"
"A23220","0"
"A23221","0"
"A23224","0"
"A23227","0"
"A23228","0"
"A23229","0"
"A23230","0"
"A23231","0"
"A23232","0"
"A23233","1"
"A23234","0"
"A23235","0"
"A23236","0"
"A23237","1"
"A23238","0"
"A23239","0"
"A23240","1"
"A23241","0"
"A23242","0"
"A23245","0"
"A23246","0"
"A23247","0"
"A23249","0"
"A23250","0"
"A23251","0"
"A23252","0"
"A23253","1"
"A23254","0"
"A23255","0"
"A23257","0"
"A23258","0"
"A23259","0"
"A23260","0"
"A23262","0"
"A23263","0"
"A23264","1"
"A23265","0"
"A23266","0"
"A23267","0"
"A23268","0"
"A23269","1"
"A23270","0"
"A23271","0"
"A23272","0"
"A23274","0"
"A23275","1"
"A23276","0"
"A23277","0"
"A23278","1"
"A23280","0"
"A23281","0"
"A23282","0"
"A23283","0"
"A23284","0"
"A23285","0"
"A23286","0"
"A23287","0"
"A23288","1"
"A23289","0"
"A23290","0"
"A23291","0"
"A23292","1"
"A23293","0"
"A23295","0"
"A23296","0"
"A23297","1"
"A23298","0"
"A23299","0"
"A23300","0"
"A23301","0"
"A23302","0"
"A23303","0"
"A23304","0"
"A23305","0"
"A23308","1"
"A23309","0"
"A23310","1"
"A23311","1"
"A23312","0"
"A23313","1"
"A23314","0"
"A23315","0"
"A23316","1"
"A23317","0"
"A23318","1"
"A23319","1"
"A23320","0"
"A23321","0"
"A23322","0"
"A23323","0"
"A23324","0"
"A23325","0"
"A23326","0"
"A23327","0"
"A23329","0"
"A23330","0"
"A23331","0"
"A23332","0"
"A23333","1"
"A23334","0"
"A23335","1"
"A23337","0"
"A23338","0"
"A23339","1"
"A23340","1"
"A23341","0"
"A23342","1"
"A23343","1"
"A23344","1"
"A23345","0"
"A23346","0"
"A23347","0"
"A23348","0"
"A23349","1"
"A23351","1"
"A23353","1"
"A23354","1"
"A23355","0"
"A23356","1"
"A23358","0"
"A23359","0"
"A23360","0"
"A23361","0"
"A23362","1"
"A23363","0"
"A23364","0"
"A23365","0"
"A23366","0"
"A23367","0"
"A23368","0"
"A23369","0"
"A23370","0"
"A23371","0"
"A23372","0"
"A23375","0"
"A23376","0"
"A23378","0"
"A23379","0"
"A23380","0"
"A23381","0"
"A23382","0"
"A23383","1"
"A23384","0"
"A23385","1"
"A23386","0"
"A23389","0"
"A23392","0"
"A23394","0"
"A23395","0"
"A23396","0"
"A23397","0"
"A23398","0"
"A23399","0"
"A23400","1"
"A23401","1"
"A23402","1"
"A23403","0"
"A23404","0"
"A23405","0"
"A23406","0"
"A23407","0"
"A23408","0"
"A23409","1"
"A23410","0"
"A23411","0"
"A23412","0"
"A23413","0"
"A23414","1"
"A23415","0"
"A23416","1"
"A23417","0"
"A23418","1"
"A23419","1"
"A23420","0"
"A23421","1"
"A23422","0"
"A23423","0"
"A23424","0"
"A23426","0"
"A23429","0"
"A23430","0"
"A23434","0"
"A23436","0"
"A23437","0"
"A23438","0"
"A23439","0"
"A23440","0"
"A23441","0"
"A23442","0"
"A23443","0"
"A23444","0"
"A23445","0"
"A23446","0"
"A23449","0"
"A23450","0"
"A23452","0"
"A23454","0"
"A23455","1"
"A23456","0"
"A23457","0"
"A23458","0"
"A23460","0"
"A23461","0"
"A23462","0"
"A23463","0"
"A23464","1"
"A23465","1"
"A23466","1"
"A23467","0"
"A23469","1"
"A23470","0"
"A23472","0"
"A23473","0"
"A23474","0"
"A23475","0"
"A23476","0"
"A23477","0"
"A23478","1"
"A23479","0"
"A23480","1"
"A23481","0"
"A23482","0"
"A23483","0"
"A23484","0"
"A23485","0"
"A23486","0"
"A23487","0"
"A23489","0"
"A23490","0"
"A23491","1"
"A23492","0"
"A23493","0"
"A23494","0"
"A23496","0"
"A23497","0"
"A23498","0"
"A23499","0"
"A23500","0"
"A23501","0"
"A23502","0"
"A23503","0"
"A23504","0"
"A23505","0"
"A23506","1"
"A23508","0"
"A23509","0"
"A23510","0"
"A23511","0"
"A23512","0"
"A23514","0"
"A23517","0"
"A23518","0"
"A23520","0"
"A23521","1"
"A23522","0"
"A23523","0"
"A23524","0"
"A23525","0"
"A23526","1"
"A23528","0"
"A23529","0"
"A23530","1"
"A23531","0"
"A23532","0"
"A23534","0"
"A23535","0"
"A23536","0"
"A23537","0"
"A23538","0"
"A23539","0"
"A23540","0"
"A23541","0"
"A23542","0"
"A23543","0"
"A23544","0"
"A23545","0"
"A23546","0"
"A23547","0"
"A23550","0"
"A23551","0"
"A23552","0"
"A23554","0"
"A23555","1"
"A23557","0"
"A23558","0"
"A23560","0"
"A23561","0"
"A23562","0"
"A23563","0"
"A23565","0"
"A23566","0"
"A23567","0"
"A23568","0"
"A23569","0"
"A23570","0"
"A23571","0"
"A23572","0"
"A23573","0"
"A23574","0"
"A23576","1"
"A23577","0"
"A23578","0"
"A23579","0"
"A23580","0"
"A23581","0"
"A23582","1"
"A23583","0"
"A23584","0"
"A23585","1"
"A23587","1"
"A23588","0"
"A23589","0"
"A23590","0"
"A23591","0"
"A23593","0"
"A23594","0"
"A23595","0"
"A23596","0"
"A23597","0"
"A23598","0"
"A23601","0"
"A23602","0"
"A23603","1"
"A23608","1"
"A23609","1"
"A23610","0"
"A23613","0"
"A23614","0"
"A23615","0"
"A23616","1"
"A23618","1"
"A23619","0"
"A23620","1"
"A23621","0"
"A23623","1"
"A23624","1"
"A23626","0"
"A23627","0"
"A23628","0"
"A23629","0"
"A23630","0"
"A23632","0"
"A23633","0"
"A23634","0"
"A23638","0"
"A23640","1"
"A23641","0"
"A23642","1"
"A23643","0"
"A23646","1"
"A23649","1"
"A23650","0"
"A23651","0"
"A23652","0"
"A23653","1"
"A23654","0"
"A23655","0"
"A23657","0"
"A23658","0"
"A23659","0"
"A23660","0"
"A23661","0"
"A23662","0"
"A23663","1"
"A23664","1"
"A23665","1"
"A23666","0"
"A23667","0"
"A23668","0"
"A23669","0"
"A23671","0"
"A23672","0"
"A23673","0"
"A23675","1"
"A23676","0"
"A23677","0"
"A23679","0"
"A23681","0"
"A23682","0"
"A23683","0"
"A23684","0"
"A23687","0"
"A23688","1"
"A23689","0"
"A23692","1"
"A23693","0"
"A23694","0"
"A23695","0"
"A23696","0"
"A23697","1"
"A23698","0"
"A23701","0"
"A23702","0"
"A23703","0"
"A23704","0"
"A23705","1"
"A23706","0"
"A23708","0"
"A23709","0"
"A23711","1"
"A23713","0"
"A23714","0"
"A23715","0"
"A23716","1"
"A23717","0"
"A23718","0"
"A23719","0"
"A23720","0"
"A23722","0"
"A23723","0"
"A23724","1"
"A23725","0"
"A23726","0"
"A23727","0"
"A23728","0"
"A23729","0"
"A23730","0"
"A23731","0"
"A23732","0"
"A23733","1"
"A23734","0"
"A23736","0"
"A23737","0"
"A23738","0"
"A23739","0"
"A23740","1"
"A23741","0"
"A23742","1"
"A23743","0"
"A23744","0"
"A23745","0"
"A23747","0"
"A23748","1"
"A23749","0"
"A23750","0"
"A23751","0"
"A23753","1"
"A23754","0"
"A23755","0"
"A23756","0"
"A23757","0"
"A23758","1"
"A23759","0"
"A23760","1"
"A23761","0"
"A23762","0"
"A23763","0"
"A23764","0"
"A23765","0"
"A23766","0"
"A23767","0"
"A23768","0"
"A23769","0"
"A23771","0"
"A23772","0"
"A23775","0"
"A23776","0"
"A23777","0"
"A23779","1"
"A23780","0"
"A23781","0"
"A23783","1"
"A23784","0"
"A23785","0"
"A23786","0"
"A23787","1"
"A23788","0"
"A23790","0"
"A23792","1"
"A23793","0"
"A23795","0"
"A23797","0"
"A23798","0"
"A23799","1"
"A23800","0"
"A23801","0"
"A23802","0"
"A23804","0"
"A23806","0"
"A23807","0"
"A23808","0"
"A23809","0"
"A23810","0"
"A23811","0"
"A23812","1"
"A23813","0"
"A23814","0"
"A23815","0"
"A23817","0"
"A23818","1"
"A23820","0"
"A23821","0"
"A23822","1"
"A23823","1"
"A23824","0"
"A23825","0"
"A23826","0"
"A23827","0"
"A23830","0"
"A23831","0"
"A23832","0"
"A23833","0"
"A23834","0"
"A23836","0"
"A23838","0"
"A23839","1"
"A23841","0"
"A23842","0"
"A23843","1"
"A23846","0"
"A23847","0"
"A23848","0"
"A23849","0"
"A23850","1"
"A23851","0"
"A23852","0"
"A23853","1"
"A23854","0"
"A23855","0"
"A23856","0"
"A23857","1"
"A23858","0"
"A23861","0"
"A23862","0"
"A23863","0"
"A23864","1"
"A23865","0"
"A23866","1"
"A23868","0"
"A23869","0"
"A23870","0"
"A23872","1"
"A23873","0"
"A23875","1"
"A23876","0"
"A23878","1"
"A23879","0"
"A23881","1"
"A23882","0"
"A23884","0"
"A23885","1"
"A23886","1"
"A23887","0"
"A23890","0"
"A23891","0"
"A23892","0"
"A23893","0"
"A23894","0"
"A23895","0"
"A23896","0"
"A23897","0"
"A23898","0"
"A23899","1"
"A23900","1"
"A23902","0"
"A23903","0"
"A23904","0"
"A23905","1"
"A23908","0"
"A23909","0"
"A23911","1"
"A23912","0"
"A23913","0"
"A23914","0"
"A23915","0"
"A23916","0"
"A23919","0"
"A23920","1"
"A23921","0"
"A23922","0"
"A23925","0"
"A23926","0"
"A23928","0"
"A23930","0"
"A23932","0"
"A23933","0"
"A23934","0"
"A23935","0"
"A23937","0"
"A23938","0"
"A23940","1"
"A23941","0"
"A23942","0"
"A23943","0"
"A23945","0"
"A23946","0"
"A23948","0"
"A23949","0"
"A23950","1"
"A23952","0"
"A23953","1"
"A23954","0"
"A23955","0"
"A23956","0"
"A23957","0"
"A23958","0"
"A23959","0"
"A23962","1"
"A23963","0"
"A23964","1"
"A23965","0"
"A23966","0"
"A23967","1"
"A23969","0"
"A23971","0"
"A23972","0"
"A23974","0"
"A23976","0"
"A23977","0"
"A23978","0"
"A23979","0"
"A23981","0"
"A23982","0"
"A23983","0"
"A23985","0"
"A23988","0"
"A23990","0"
"A23991","0"
"A23992","0"
"A23993","0"
"A23994","0"
"A23995","0"
"A23996","0"
"A23997","0"
"A23998","0"
"A23999","0"
"A24000","1"
"A24001","0"
"A24002","1"
"A24004","0"
"A24005","0"
"A24006","0"
"A24008","0"
"A24010","0"
"A24012","1"
"A24013","1"
"A24014","1"
"A24015","0"
"A24016","0"
"A24017","0"
"A24018","0"
"A24019","0"
"A24020","0"
"A24022","0"
"A24023","0"
"A24025","1"
"A24026","1"
"A24027","0"
"A24028","0"
"A24029","0"
"A24030","1"
"A24031","0"
"A24032","0"
"A24033","1"
"A24034","0"
"A24035","0"
"A24036","0"
"A24037","0"
"A24038","0"
"A24039","1"
"A24040","1"
"A24041","0"
"A24043","0"
"A24044","0"
"A24045","0"
"A24046","0"
"A24048","0"
"A24049","0"
"A24050","0"
"A24051","0"
"A24052","0"
"A24053","0"
"A24055","0"
"A24056","1"
"A24057","1"
"A24058","0"
"A24059","0"
"A24060","0"
"A24062","0"
"A24063","0"
"A24064","0"
"A24065","0"
"A24066","0"
"A24067","0"
"A24068","0"
"A24069","0"
"A24071","0"
"A24072","0"
"A24073","0"
"A24074","0"
"A24075","0"
"A24076","0"
"A24078","0"
"A24079","0"
"A24080","0"
"A24081","0"
"A24082","0"
"A24083","0"
"A24085","0"
"A24086","0"
"A24088","0"
"A24089","0"
"A24090","0"
"A24091","0"
"A24092","0"
"A24093","0"
"A24094","1"
"A24095","0"
"A24096","0"
"A24097","0"
"A24098","0"
"A24099","0"
"A24101","1"
"A24102","0"
"A24104","0"
"A24108","0"
"A24109","0"
"A24110","1"
"A24112","0"
"A24113","1"
"A24114","0"
"A24116","0"
"A24117","0"
"A24118","0"
"A24120","0"
"A24122","0"
"A24123","1"
"A24126","0"
"A24127","0"
"A24128","0"
"A24130","0"
"A24131","0"
"A24134","0"
"A24135","0"
"A24136","0"
"A24137","0"
"A24138","0"
"A24139","0"
"A24140","1"
"A24141","0"
"A24142","0"
"A24143","0"
"A24145","0"
"A24146","0"
"A24147","0"
"A24148","1"
"A24149","0"
"A24150","0"
"A24151","0"
"A24152","0"
"A24153","0"
"A24154","0"
"A24155","1"
"A24156","1"
"A24157","0"
"A24159","0"
"A24160","0"
"A24161","0"
"A24162","0"
"A24163","0"
"A24165","1"
"A24167","0"
"A24168","1"
"A24169","1"
"A24170","0"
"A24171","1"
"A24172","0"
"A24174","0"
"A24176","0"
"A24178","0"
"A24180","0"
"A24181","0"
"A24182","0"
"A24183","0"
"A24184","0"
"A24185","0"
"A24188","0"
"A24189","1"
"A24190","0"
"A24191","0"
"A24193","1"
"A24194","1"
"A24195","0"
"A24196","0"
"A24198","1"
"A24200","1"
"A24201","0"
"A24203","0"
"A24204","0"
"A24205","0"
"A24206","0"
"A24207","0"
"A24209","0"
"A24210","0"
"A24213","0"
"A24214","0"
"A24215","0"
"A24216","0"
"A24217","1"
"A24218","0"
"A24219","1"
"A24221","0"
"A24223","0"
"A24224","0"
"A24225","0"
"A24226","0"
"A24227","1"
"A24228","0"
"A24229","1"
"A24230","1"
"A24231","0"
"A24233","1"
"A24234","0"
"A24235","0"
"A24237","1"
"A24238","0"
"A24239","0"
"A24241","0"
"A24243","0"
"A24244","0"
"A24245","0"
"A24246","0"
"A24247","0"
"A24248","0"
"A24249","1"
"A24250","0"
"A24251","0"
"A24252","0"
"A24253","1"
"A24254","0"
"A24255","1"
"A24258","1"
"A24259","0"
"A24260","0"
"A24261","0"
"A24262","0"
"A24263","0"
"A24264","1"
"A24266","0"
"A24267","0"
"A24269","0"
"A24272","1"
"A24273","0"
"A24274","0"
"A24276","0"
"A24277","0"
"A24278","0"
"A24279","1"
"A24280","0"
"A24281","0"
"A24282","0"
"A24283","0"
"A24284","0"
"A24286","0"
"A24288","0"
"A24290","0"
"A24291","0"
"A24292","0"
"A24293","0"
"A24294","0"
"A24295","1"
"A24296","0"
"A24297","0"
"A24298","1"
"A24299","0"
"A24300","0"
"A24301","0"
"A24302","0"
"A24303","1"
"A24304","0"
"A24305","0"
"A24306","0"
"A24307","0"
"A24308","0"
"A24309","0"
"A24310","0"
"A24311","1"
"A24313","0"
"A24314","0"
"A24315","0"
"A24316","1"
"A24317","0"
"A24318","0"
"A24320","1"
"A24321","0"
"A24322","0"
"A24324","0"
"A24325","0"
"A24326","0"
"A24327","0"
"A24328","1"
"A24329","0"
"A24330","1"
"A24331","0"
"A24332","0"
"A24333","1"
"A24334","0"
"A24336","0"
"A24337","0"
"A24340","0"
"A24342","1"
"A24343","1"
"A24344","0"
"A24345","0"
"A24346","1"
"A24347","0"
"A24348","0"
"A24349","0"
"A24350","0"
"A24351","0"
"A24352","1"
"A24353","0"
"A24354","0"
"A24355","0"
"A24356","0"
"A24358","0"
"A24359","0"
"A24360","1"
"A24361","0"
"A24363","0"
"A24368","0"
"A24370","0"
"A24371","1"
"A24373","0"
"A24374","0"
"A24375","0"
"A24377","0"
"A24379","1"
"A24380","0"
"A24381","0"
"A24382","0"
"A24384","0"
"A24385","0"
"A24386","0"
"A24387","0"
"A24388","0"
"A24392","0"
"A24393","1"
"A24394","0"
"A24395","0"
"A24396","0"
"A24397","1"
"A24399","1"
"A24400","0"
"A24401","1"
"A24402","0"
"A24403","0"
"A24404","0"
"A24406","0"
"A24407","0"
"A24408","0"
"A24409","0"
"A24410","1"
"A24411","0"
"A24414","0"
"A24416","0"
"A24417","0"
"A24418","0"
"A24420","0"
"A24421","0"
"A24423","0"
"A24424","0"
"A24426","0"
"A24428","0"
"A24429","0"
"A24430","1"
"A24432","1"
"A24433","0"
"A24435","1"
"A24436","1"
"A24437","0"
"A24438","0"
"A24439","0"
"A24440","0"
"A24441","0"
"A24443","0"
"A24444","0"
"A24445","0"
"A24446","1"
"A24447","0"
"A24448","0"
"A24449","1"
"A24450","0"
"A24451","1"
"A24452","1"
"A24453","0"
"A24455","0"
"A24458","0"
"A24459","0"
"A24462","0"
"A24463","0"
"A24464","0"
"A24470","0"
"A24472","0"
"A24473","0"
"A24474","0"
"A24475","0"
"A24476","0"
"A24477","0"
"A24478","0"
"A24480","0"
"A24481","0"
"A24482","1"
"A24483","0"
"A24484","1"
"A24485","0"
"A24486","0"
"A24488","1"
"A24489","0"
"A24490","0"
"A24491","0"
"A24493","0"
"A24494","0"
"A24496","0"
"A24498","1"
"A24499","0"
"A24500","1"
"A24502","0"
"A24505","1"
"A24506","0"
"A24507","0"
"A24508","0"
"A24509","0"
"A24510","0"
"A24512","0"
"A24513","0"
"A24514","0"
"A24517","0"
"A24518","0"
"A24519","0"
"A24521","0"
"A24522","0"
"A24524","0"
"A24525","0"
"A24526","0"
"A24528","1"
"A24529","0"
"A24530","1"
"A24531","0"
"A24532","1"
"A24533","0"
"A24535","1"
"A24536","0"
"A24537","0"
"A24540","0"
"A24542","0"
"A24543","0"
"A24544","0"
"A24545","0"
"A24546","0"
"A24547","0"
"A24548","0"
"A24549","0"
"A24551","1"
"A24552","1"
"A24553","0"
"A24554","0"
"A24556","0"
"A24557","1"
"A24558","0"
"A24559","1"
"A24560","0"
"A24561","1"
"A24562","0"
"A24563","0"
"A24564","0"
"A24565","0"
"A24566","0"
"A24567","0"
"A24568","0"
"A24569","0"
"A24570","0"
"A24571","1"
"A24572","0"
"A24574","0"
"A24575","0"
"A24576","0"
"A24577","0"
"A24578","1"
"A24579","0"
"A24581","1"
"A24582","0"
"A24583","0"
"A24584","1"
"A24586","0"
"A24587","0"
"A24588","0"
"A24589","0"
"A24590","0"
"A24591","1"
"A24592","0"
"A24593","1"
"A24594","0"
"A24595","1"
"A24596","0"
"A24598","0"
"A24600","0"
"A24601","1"
"A24603","0"
"A24604","0"
"A24606","0"
"A24607","0"
"A24608","0"
"A24609","0"
"A24610","0"
"A24611","0"
"A24612","0"
"A24615","0"
"A24616","0"
"A24622","0"
"A24623","0"
"A24624","0"
"A24625","1"
"A24626","0"
"A24627","1"
"A24628","0"
"A24630","1"
"A24631","0"
"A24633","0"
"A24634","0"
"A24635","0"
"A24636","0"
"A24637","1"
"A24640","0"
"A24641","0"
"A24642","0"
"A24643","0"
"A24644","1"
"A24645","1"
"A24646","0"
"A24647","1"
"A24648","0"
"A24649","0"
"A24650","0"
"A24651","1"
"A24652","0"
"A24653","0"
"A24655","0"
"A24656","0"
"A24657","0"
"A24659","0"
"A24660","0"
"A24661","0"
"A24662","0"
"A24663","0"
"A24664","1"
"A24665","1"
"A24666","1"
"A24667","0"
"A24668","0"
"A24669","1"
"A24670","0"
"A24671","0"
"A24672","0"
"A24673","1"
"A24674","0"
"A24675","0"
"A24676","0"
"A24677","0"
"A24678","1"
"A24679","0"
"A24680","1"
"A24682","0"
"A24683","0"
"A24684","0"
"A24685","1"
"A24686","0"
"A24687","0"
"A24688","1"
"A24689","0"
"A24690","0"
"A24691","0"
"A24693","0"
"A24694","0"
"A24695","0"
"A24697","0"
"A24698","1"
"A24699","0"
"A24700","0"
"A24701","0"
"A24702","0"
"A24703","0"
"A24704","0"
"A24705","1"
"A24707","0"
"A24708","0"
"A24710","0"
"A24711","1"
"A24713","0"
"A24714","0"
"A24715","0"
"A24716","0"
"A24717","1"
"A24719","0"
"A24721","0"
"A24723","0"
"A24724","0"
"A24725","0"
"A24726","0"
"A24729","0"
"A24732","0"
"A24733","0"
"A24734","0"
"A24735","0"
"A24736","0"
"A24740","0"
"A24741","1"
"A24742","0"
"A24743","0"
"A24744","0"
"A24745","0"
"A24746","0"
"A24747","0"
"A24749","0"
"A24750","0"
"A24751","1"
"A24754","0"
"A24755","1"
"A24756","0"
"A24757","0"
"A24758","0"
"A24759","1"
"A24760","1"
"A24761","0"
"A24762","0"
"A24764","0"
"A24765","0"
"A24766","1"
"A24768","1"
"A24770","0"
"A24771","0"
"A24772","0"
"A24773","0"
"A24774","0"
"A24775","0"
"A24776","0"
"A24777","0"
"A24778","0"
"A24780","0"
"A24781","0"
"A24782","1"
"A24783","0"
"A24784","0"
"A24787","0"
"A24788","0"
"A24789","0"
"A24790","0"
"A24791","0"
"A24792","0"
"A24794","1"
"A24795","0"
"A24796","0"
"A24797","0"
"A24798","0"
"A24799","0"
"A24800","0"
"A24801","0"
"A24802","1"
"A24803","0"
"A24805","0"
"A24808","0"
"A24809","0"
"A24810","1"
"A24811","0"
"A24812","0"
"A24813","0"
"A24814","0"
"A24815","0"
"A24816","0"
"A24817","0"
"A24819","0"
"A24820","0"
"A24821","0"
"A24823","0"
"A24824","0"
"A24826","0"
"A24827","0"
"A24828","1"
"A24829","0"
"A24830","0"
"A24831","0"
"A24832","0"
"A24833","0"
"A24835","1"
"A24836","0"
"A24837","0"
"A24838","0"
"A24839","0"
"A24840","0"
"A24842","0"
"A24843","0"
"A24844","0"
"A24845","0"
"A24846","0"
"A24847","1"
"A24848","0"
"A24849","0"
"A24850","0"
"A24851","0"
"A24855","0"
"A24856","0"
"A24857","0"
"A24859","0"
"A24860","0"
"A24861","0"
"A24862","1"
"A24863","0"
"A24864","0"
"A24866","1"
"A24867","0"
"A24868","0"
"A24869","0"
"A24870","0"
"A24872","0"
"A24873","0"
"A24874","1"
"A24875","0"
"A24876","0"
"A24877","1"
"A24878","0"
"A24879","0"
"A24880","0"
"A24885","0"
"A24886","0"
"A24887","0"
"A24888","0"
"A24889","0"
"A24891","0"
"A24892","0"
"A24893","0"
"A24894","0"
"A24895","0"
"A24896","0"
"A24899","0"
"A24900","0"
"A24901","0"
"A24902","0"
"A24903","0"
"A24904","0"
"A24905","0"
"A24906","0"
"A24907","0"
"A24909","0"
"A24910","0"
"A24911","0"
"A24912","0"
"A24913","0"
"A24914","1"
"A24916","1"
"A24917","1"
"A24918","0"
"A24919","0"
"A24920","0"
"A24921","0"
"A24922","0"
"A24924","0"
"A24925","0"
"A24926","0"
"A24928","1"
"A24929","0"
"A24931","0"
"A24932","0"
"A24933","0"
"A24934","0"
"A24936","0"
"A24937","0"
"A24941","0"
"A24942","0"
"A24943","0"
"A24944","1"
"A24946","0"
"A24948","0"
"A24949","0"
"A24950","0"
"A24951","0"
"A24952","0"
"A24955","0"
"A24956","0"
"A24957","0"
"A24958","0"
"A24959","0"
"A24960","0"
"A24961","0"
"A24962","0"
"A24963","1"
"A24964","0"
"A24965","0"
"A24966","0"
"A24967","1"
"A24968","0"
"A24970","1"
"A24971","0"
"A24973","0"
"A24974","0"
"A24975","0"
"A24980","0"
"A24981","0"
"A24982","1"
"A24985","0"
"A24986","0"
"A24988","0"
"A24990","0"
"A24991","0"
"A24992","0"
"A24993","1"
"A24994","0"
"A24995","1"
"A24997","1"
"A24998","0"
"A24999","0"
"A25001","0"
"A25002","1"
"A25003","0"
"A25004","0"
"A25006","0"
"A25007","1"
"A25008","1"
"A25009","0"
"A25010","0"
"A25011","0"
"A25012","0"
"A25013","0"
"A25014","0"
"A25016","0"
"A25017","0"
"A25019","0"
"A25021","0"
"A25022","0"
"A25023","0"
"A25024","0"
"A25026","0"
"A25027","0"
"A25028","0"
"A25029","0"
"A25031","0"
"A25033","1"
"A25034","1"
"A25035","0"
"A25036","0"
"A25037","0"
"A25038","0"
"A25041","0"
"A25042","0"
"A25043","0"
"A25044","1"
"A25045","0"
"A25047","0"
"A25049","0"
"A25050","0"
"A25052","0"
"A25053","0"
"A25054","1"
"A25055","1"
"A25056","0"
"A25057","0"
"A25058","0"
"A25059","0"
"A25060","1"
"A25061","0"
"A25062","0"
"A25063","0"
"A25066","0"
"A25067","0"
"A25071","0"
"A25072","0"
"A25074","0"
"A25075","0"
"A25077","0"
"A25078","0"
"A25079","0"
"A25080","0"
"A25082","0"
"A25083","0"
"A25084","0"
"A25085","0"
"A25086","0"
"A25087","0"
"A25088","0"
"A25089","0"
"A25090","1"
"A25092","0"
"A25093","0"
"A25094","0"
"A25095","0"
"A25096","0"
"A25098","1"
"A25099","0"
"A25101","0"
"A25102","0"
"A25103","1"
"A25104","0"
"A25105","0"
"A25106","0"
"A25107","0"
"A25108","0"
"A25109","0"
"A25110","1"
"A25111","0"
"A25112","0"
"A25113","0"
"A25114","0"
"A25115","1"
"A25116","0"
"A25117","1"
"A25118","0"
"A25119","0"
"A25120","0"
"A25121","0"
"A25122","1"
"A25123","0"
"A25124","0"
"A25125","0"
"A25129","0"
"A25131","0"
"A25133","0"
"A25134","0"
"A25135","0"
"A25137","1"
"A25138","0"
"A25139","0"
"A25140","0"
"A25142","0"
"A25143","0"
"A25144","0"
"A25145","0"
"A25147","1"
"A25148","0"
"A25149","0"
"A25150","0"
"A25151","0"
"A25152","0"
"A25153","0"
"A25154","1"
"A25155","1"
"A25156","0"
"A25157","0"
"A25158","0"
"A25159","0"
"A25160","0"
"A25163","1"
"A25164","0"
"A25166","0"
"A25167","0"
"A25168","0"
"A25169","0"
"A25170","0"
"A25171","0"
"A25172","0"
"A25173","0"
"A25174","0"
"A25175","1"
"A25176","0"
"A25177","0"
"A25178","0"
"A25179","0"
"A25182","0"
"A25185","0"
"A25187","0"
"A25188","0"
"A25189","0"
"A25190","0"
"A25192","1"
"A25193","0"
"A25194","1"
"A25196","0"
